"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Responsible Citizen@0:0","I went to the burger unveiling, but some ruffian stole it! That dastardly criminal should pay for his crimes. ","_har_I went to the burger unveiling, but some ruffian stole it! That dastardly criminal should pay for his crimes. _har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Responsible Citizen@1:0","If that's how it is, then I accept.","_har_If that's how it is, then I accept._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Responsible Citizen@1:1","I'll have to pay my respects and pack up while I can.","_har_I'll have to pay my respects and pack up while I can._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Wizard@0:0","What makes the world spin..? Money!","_har_What makes the world spin..? Money!_har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Wizard@0:1","You want my magic gem? One of my most prized possessions... You have it for a price...","_har_You want my magic gem? One of my most prized possessions... You have it for a price..._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Wizard@0:2","Of <wavy>$1,000,000!</wavy> Good luck coming up with that money, chump!","_har_Of <wavy>$1,000,000!</wavy> Good luck coming up with that money, chump!_har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Wizard@1:0","Some wizards say you shall not pass. But money is money.","_har_Some wizards say you shall not pass. But money is money._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Wizard@2:0","What? NOOoo...","_har_What? NOOoo..._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Wizard@2:1","I'll never go! I have too many valuables!","_har_I'll never go! I have too many valuables!_har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Obelisk (1)/ObeliskSign@0:0","The time has come to ponder.","_har_The time has come to ponder._har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Obelisk (2)/ObeliskSign@0:0","If you wish true power, you must forgo what is most valuable.","_har_If you wish true power, you must forgo what is most valuable._har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Obelisk (3)/ObeliskSign@0:0","Then, you may attain what you need.","_har_Then, you may attain what you need._har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Pedestal/PedestalNPC@0:0","<wavy>Welcome to the Reflection Pool.</wavy>","_har_<wavy>Welcome to the Reflection Pool.</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Pedestal/PedestalNPC@0:1","<wavy>Before you proceed, you must fix this world one last time.</wavy>","_har_<wavy>Before you proceed, you must fix this world one last time.</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Pedestal/PedestalNPC@1:0","<wavy>Welcome to the Reflection Pool.</wavy>","_har_<wavy>Welcome to the Reflection Pool.</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Pedestal/PedestalNPC@1:1","<wavy>You desire... <var>Cat</var>.</wavy>","_har_<wavy>You desire... <var>Cat</var>.</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Pedestal/PedestalNPC@1:2","<wavy>Though I do not have what you seek, I have the path forward.</wavy>","_har_<wavy>Though I do not have what you seek, I have the path forward.</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Pedestal/PedestalNPC@1:3","<wavy>If you wish for <var>Cat</var>, then leave the Artifact here.</wavy>","_har_<wavy>If you wish for <var>Cat</var>, then leave the Artifact here.</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Pedestal/PedestalNPC@2:0","<wavy>You have done this world a great service.</wavy>","_har_<wavy>You have done this world a great service.</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9) Past/Objects/ReflectionPool/Pedestal/PedestalNPC@2:1","<wavy>Goodbye, adventurer. May we one day meet again.</wavy>","_har_<wavy>Goodbye, adventurer. May we one day meet again.</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Breadge Combination@AllCollected:0","Woah, you have them all!","_har_Woah, you have them all!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Breadge Combination@MissingError:0","You should only be missing one but I'm not sure where -- something went wrong tell the devs!","_har_You should only be missing one but I'm not sure where -- something went wrong tell the devs!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Breadge Combination@MissingMultiple:0","You're missing: <allAreas/>.","_har_You're missing: <allAreas/>._har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Breadge Combination@MissingOne:0","You're only missing the one from <area/>!","_har_You're only missing the one from <area/>!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Breadge Combination@NoneCollected:0","You're missing... all of them!","_har_You're missing... all of them!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@0:0","Welcome to my bakery! Oh? You've met my brother?","_har_Welcome to my bakery! Oh? You've met my brother?_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@0:1","Then you must know about our quest for the <wavy>Legendary Cheese Burger!</wavy>","_har_Then you must know about our quest for the <wavy>Legendary Cheese Burger!</wavy>_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@0:2","How many pieces of Breadge do you have?","_har_How many pieces of Breadge do you have?_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@1:0","How many pieces of Breadge do you have?","_har_How many pieces of Breadge do you have?_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@1:1","You're missing... all of them!","_har_You're missing... all of them!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@2:0","How many pieces of Breadge do you have?","_har_How many pieces of Breadge do you have?_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@2:1","Woah, you have <var>MagiTechBreadgeAmount</var>!","_har_Woah, you have <var>MagiTechBreadgeAmount</var>!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@2:2","<var>MagiTechBreadgeHint</var>","_har_<var>MagiTechBreadgeHint</var>_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@3:0","How many pieces of Breadge do you have?","_har_How many pieces of Breadge do you have?_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@3:1","Woah... you have... all 9 of them!!","_har_Woah... you have... all 9 of them!!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@3:2","Give them here, I'll combine them together!","_har_Give them here, I'll combine them together!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@4:0","It's so... decadent...","_har_It's so... decadent..._har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@4:1","Breadge sandwiched in breadge sandwiched in breadge...","_har_Breadge sandwiched in breadge sandwiched in breadge..._har_","",
"Map/EightPuzzle/MagitechSTile (9)/All Tile Maps/House Tile Maps/Decorations/House1 bot right/Carly@4:2","I can die in peace now. Thank you, explorer.","_har_I can die in peace now. Thank you, explorer._har_","",
"Map/EightPuzzle/MagitechSTile (9)/Objects/Barron@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (9)/Objects/Barron@1:0","You're the best intern we ever had, and we didn't even pay you!","_har_You're the best intern we ever had, and we didn't even pay you!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/Objects/Barron@1:1","I'll make sure our future interns are unpaid so we'll really get our money's worth!","_har_I'll make sure our future interns are unpaid so we'll really get our money's worth!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/Objects/Filler Scientist (2)@0:0","I hope you find <var>Cat</var> safely!","_har_I hope you find <var>Cat</var> safely!_har_","",
"Map/EightPuzzle/MagitechSTile (9)/Objects/Flat Tire Guy@0:0","There's always something to fix...","_har_There's always something to fix..._har_","",
"Map/EightPuzzle/MagitechSTile (9)/Objects/On Duty Alien 4@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (9)/Objects/On Duty Alien 4@1:0","say hi to the homies for me.","_har_say hi to the homies for me._har_","",
"Map/EightPuzzle@MultiGemHint:0","Hmmm... the gems should be somewhere in this area. Can you get me: <remainingGems/>?","_har_Hmmm... the gems should be somewhere in this area. Can you get me: <remainingGems/>?_har_","",
"Map/EightPuzzle@SingleGemHint:0","Uh oh, something went wrong! Make sure to get all the gems and let a dev know.","_har_Uh oh, something went wrong! Make sure to get all the gems and let a dev know._har_","",
"Map/EightPuzzle@SingleGemHint:1","I heard the Village Gem was spotted near the laser.","_har_I heard the Village Gem was spotted near the laser._har_","",
"Map/EightPuzzle@SingleGemHint:2","The Cave Gem was a part of some Desync experiments in the past.","_har_The Cave Gem was a part of some Desync experiments in the past._har_","",
"Map/EightPuzzle@SingleGemHint:3","The Ocean gem..? Uh... something is wrong.","_har_The Ocean gem..? Uh... something is wrong._har_","",
"Map/EightPuzzle@SingleGemHint:4","The Jungle gem was owned by the same wizard who made this recipe!","_har_The Jungle gem was owned by the same wizard who made this recipe!_har_","",
"Map/EightPuzzle@SingleGemHint:5","I heard the Desert gem was lost in the ancient temple in the Impact Zone.","_har_I heard the Desert gem was lost in the ancient temple in the Impact Zone._har_","",
"Map/EightPuzzle@SingleGemHint:6","The Factory gem should be in the museum.","_har_The Factory gem should be in the museum._har_","",
"Map/EightPuzzle@SingleGemHint:7","The Mountain gem should be in the museum.","_har_The Mountain gem should be in the museum._har_","",
"Map/EightPuzzle@SingleGemHint:8","The Military gem was spotted behind one of the rocks in the past, towards the west.","_har_The Military gem was spotted behind one of the rocks in the past, towards the west._har_","",
"Map/EightPuzzle@SingleGemHint:9","The MagiTech gem... is on the tile I haven't given you! Something went wrong!","_har_The MagiTech gem... is on the tile I haven't given you! Something went wrong!_har_","",
"Map/World Grid/Airlock/Airlock Scientist@0:0","H- Hello? Who are you?","_har_H- Hello? Who are you?_har_","",
"Map/World Grid/Airlock/Airlock Scientist@0:1","Don't mind me, I'm not from around here either.","_har_Don't mind me, I'm not from around here either._har_","",
"Map/World Grid/Airlock/Airlock Scientist@1:0","Hold on, I'm almost done setting everything up for this experiment!","_har_Hold on, I'm almost done setting everything up for this experiment!_har_","",
"Map/World Grid/Airlock/Airlock Scientist@1:1","Come back in a bit, you can take part too.","_har_Come back in a bit, you can take part too._har_","",
"Map/World Grid/Airlock/Airlock Scientist@2:0","We've finally finished unpacking our research equipment.","_har_We've finally finished unpacking our research equipment._har_","",
"Map/World Grid/Airlock/Airlock Scientist@2:1","I'm investigating entangled items!","_har_I'm investigating entangled items!_har_","",
"Map/World Grid/Airlock/Airlock Scientist@2:2","Whatttt, you wanted that gem? But it's already a part of the experiment!","_har_Whatttt, you wanted that gem? But it's already a part of the experiment!_har_","",
"Map/World Grid/Airlock/Airlock Scientist@2:3","We managed to entangle a conductive bob somewhere, it should help in finishing this.","_har_We managed to entangle a conductive bob somewhere, it should help in finishing this._har_","",
"Map/World Grid/Airlock/Airlock Scientist@3:0","Aha, this appears to be the conductive bob from the present.","_har_Aha, this appears to be the conductive bob from the present._har_","",
"Map/World Grid/Airlock/Airlock Scientist@4:0","Aha, this appears to be the conductive bob from the past.","_har_Aha, this appears to be the conductive bob from the past._har_","",
"Map/World Grid/Airlock/Airlock Scientist@5:0","How fascinating! Moving the past item affects its future self.","_har_How fascinating! Moving the past item affects its future self._har_","",
"Map/World Grid/Airlock/Airlock Scientist@5:1","I will continue these experiments. We must understand it all.","_har_I will continue these experiments. We must understand it all._har_","",
"Map/World Grid/Airlock/Airlock Scientist@6:0","What?! Pack it up?? But the experiments just started!","_har_What?! Pack it up?? But the experiments just started!_har_","",
"Map/World Grid/BaseDecorations/Bottom/Left/TruckHorizontal/Drew@0:0","Dump truck delivered.","_har_Dump truck delivered._har_","",
"Map/World Grid/BaseDecorations/Bottom/Left/TruckHorizontal/Drew@1:0","Where should I put my dump truck now?","_har_Where should I put my dump truck now?_har_","",
"Map/World Grid/BaseDecorations/Desert/Outside/Camper@0:0","Oh jeez! My fire's dying but I don't have any wood.","_har_Oh jeez! My fire's dying but I don't have any wood._har_","",
"Map/World Grid/BaseDecorations/Desert/Outside/Camper@1:0","Yes!! Time to boil some noodles!","_har_Yes!! Time to boil some noodles!_har_","",
"Map/World Grid/BaseDecorations/Desert/Outside/Camper@2:0","Mmmm, those noodles were de-lec-ta-ble!","_har_Mmmm, those noodles were de-lec-ta-ble!_har_","",
"Map/World Grid/BaseDecorations/Desert/T3/VIP Bro@0:0","Studies suggest there are all kinds of relics still down there!","_har_Studies suggest there are all kinds of relics still down there!_har_","",
"Map/World Grid/BaseDecorations/Desert/T3/VIP Bro@1:0","I hope there are dinosaurs too.","_har_I hope there are dinosaurs too._har_","",
"Map/World Grid/BaseDecorations/Desert/T3/VIP Bro@2:0","Good heavens, what are you doing?","_har_Good heavens, what are you doing?_har_","",
"Map/World Grid/BaseObjects/Barry@0:0","Some good weather for once at the MRI. How about a picnic for lunch Wags?","_har_Some good weather for once at the MRI. How about a picnic for lunch Wags?_har_","",
"Map/World Grid/BaseObjects/Barry@1:0","Perfect weather for your launch!","_har_Perfect weather for your launch!_har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@0:0","Believe it or not, magic is real! Alchemy too!","_har_Believe it or not, magic is real! Alchemy too!_har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@0:1","I heard you got permission to ride the rocket. Problem is, it has no fuel.","_har_I heard you got permission to ride the rocket. Problem is, it has no fuel._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@0:2","But! This here Gem-Fuel machine can convert magic gems into fuel for a rocket.","_har_But! This here Gem-Fuel machine can convert magic gems into fuel for a rocket._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@0:3","Here, go ahead and try putting that blue gem over there into the fuel converter.","_har_Here, go ahead and try putting that blue gem over there into the fuel converter._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@1:0","Once you find the other 8 gems, we can distill their essence into powerful, magical fuel!","_har_Once you find the other 8 gems, we can distill their essence into powerful, magical fuel!_har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@1:1","Take this <wavy>Gem Transporter</wavy>. It'll automatically teleport any gems you find to the alchemy machine.","_har_Take this <wavy>Gem Transporter</wavy>. It'll automatically teleport any gems you find to the alchemy machine._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@2:0","Here, let me take out that Ocean gem for you so you can try it out.","_har_Here, let me take out that Ocean gem for you so you can try it out._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@3:0","Good luck out there. Only <var>magiTechNumRemainingGems</var> gems left.","_har_Good luck out there. Only <var>magiTechNumRemainingGems</var> gems left._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@4:0","That Gem-Fuel Recipe! Where did you get it!?","_har_That Gem-Fuel Recipe! Where did you get it!?_har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@4:1","Hmm... it looks like we're a few gems short.","_har_Hmm... it looks like we're a few gems short._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@4:2","<var>MagitechGemFuelHint</var>","_har_<var>MagitechGemFuelHint</var>_har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@5:0","Aha, the Gem-Fuel Recipe! It's nearly complete!","_har_Aha, the Gem-Fuel Recipe! It's nearly complete!_har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@5:1","Once we get the final gem, we mix them and super-power the rocket.","_har_Once we get the final gem, we mix them and super-power the rocket._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@6:0","We just need the last gem! It should be in the past.","_har_We just need the last gem! It should be in the past._har_","",
"Map/World Grid/BaseObjects/Gems Turn-In/Alchemist Muta@7:0","All of the gems are here! Let's get the Gem Fuel pumping!","_har_All of the gems are here! Let's get the Gem Fuel pumping!_har_","",
"Map/World Grid/BaseObjects/Wagner@0:0","Say Barry, it's a fine day at the Magic Research Institute isn't it?","_har_Say Barry, it's a fine day at the Magic Research Institute isn't it?_har_","",
"Map/World Grid/BaseObjects/Wagner@1:0","Research wouldn't be so advanced without you.","_har_Research wouldn't be so advanced without you._har_","",
"Map/World Grid/Past South/Factory Copy Decorations/Explosive Man@0:0","Har har har these explosives are so *powerful*","_har_Har har har these explosives are so *powerful*_har_","",
"Map/World Grid/Past South/Factory Copy Decorations/Explosive Man@0:1","Haha get it, they're such a *blast*","_har_Haha get it, they're such a *blast*_har_","",
"Map/World Grid/Past South/Factory Copy Decorations/Explosive Man@1:0","Woah.","_har_Woah._har_","",
"Map/World Grid/Past South/Factory Copy Decorations/Explosive Man@1:1","That one really *knocked my socks off*","_har_That one really *knocked my socks off*_har_","",
"Map/World Grid/Past South/Factory Copy Decorations/Explosive Man@2:0","You're back! It's always a *blast* to have you around.","_har_You're back! It's always a *blast* to have you around._har_","",
"Map/World Grid/Past West/Archeologist@0:0","THE WIZARDING ERA IS REEEAAAAAALLLLLLLL","_har_THE WIZARDING ERA IS REEEAAAAAALLLLLLLL_har_","",
"Map/World Grid/Past West/Archeologist@0:1","w-w-w-whe-sdfwefl-wheRE DO I EVEN START","_har_w-w-w-whe-sdfwefl-wheRE DO I EVEN START_har_","",
"Map/World Grid/Past West/Archeologist@0:2","i- i need to write this all down!","_har_i- i need to write this all down!_har_","",
"Map/World Grid/Past West/Archeologist@1:0","i- i need to write this all down!","_har_i- i need to write this all down!_har_","",
"Map/World Grid/Past West/Archeologist@1:1","wait.. chad??","_har_wait.. chad??_har_","",
"Map/World Grid/Past West/Archeologist@2:0","chad, whats wrong??","_har_chad, whats wrong??_har_","",
"Map/World Grid/Past West/Archeologist@2:1","chad...","_har_chad..._har_","",
"Map/World Grid/Past West/Archeologist@2:2","chad... im sorry... i should have noticed sooner.","_har_chad... im sorry... i should have noticed sooner._har_","",
"Map/World Grid/Past West/Archeologist@2:3","but you shouldnt feel bad! youve done so much to help me!","_har_but you shouldnt feel bad! youve done so much to help me!_har_","",
"Map/World Grid/Past West/Archeologist@2:4","you helped us journey to this continent, and you even found relics in the village and jungle!","_har_you helped us journey to this continent, and you even found relics in the village and jungle!_har_","",
"Map/World Grid/Past West/Archeologist@2:5","stop comparing yourself to others. think about what <wavy>you</wavy> can do!","_har_stop comparing yourself to others. think about what <wavy>you</wavy> can do!_har_","",
"Map/World Grid/Past West/Archeologist@3:0","youll get through it chad. i know you will!!","_har_youll get through it chad. i know you will!!_har_","",
"Map/World Grid/Past West/Archeologist@4:0","oMG this cant be real","_har_oMG this cant be real_har_","",
"Map/World Grid/Past West/Archeologist@4:1","if i do recall, this is the legendary battle between Ignis and Galvic!!","_har_if i do recall, this is the legendary battle between Ignis and Galvic!!_har_","",
"Map/World Grid/Past West/Archeologist@4:2","ive gotta sketch this quick!","_har_ive gotta sketch this quick!_har_","",
"Map/World Grid/Past West/Archeologist@5:0","this castle...","_har_this castle..._har_","",
"Map/World Grid/Past West/Archeologist@5:1","there are no remnants of it today! where did it go??","_har_there are no remnants of it today! where did it go??_har_","",
"Map/World Grid/Past West/Archeologist@6:0","hmm...? what could this be?","_har_hmm...? what could this be?_har_","",
"Map/World Grid/Past West/Archeologist@6:1","something unknown? how exciting!!","_har_something unknown? how exciting!!_har_","",
"Map/World Grid/Past West/Archeologist@7:0","woah... what is this..?","_har_woah... what is this..?_har_","",
"Map/World Grid/Past West/Archeologist@7:1","some sort of... pool of energy?","_har_some sort of... pool of energy?_har_","",
"Map/World Grid/Past West/Archeologist@8:0","i recognize this.","_har_i recognize this._har_","",
"Map/World Grid/Past West/Archeologist@8:1","this is the same pedestal as in the desert temple!","_har_this is the same pedestal as in the desert temple!_har_","",
"Map/World Grid/Past West/Archeologist@8:2","it looks like a slot for your artifact.","_har_it looks like a slot for your artifact._har_","",
"Map/World Grid/Past West/Archeologist@9:0","woaH","_har_woaH_har_","",
"Map/World Grid/Past West/Archeologist@9:1","thats the final gem, you got all 9!!","_har_thats the final gem, you got all 9!!_har_","",
"Map/World Grid/Past West/Archeologist@9:2","it looks like it wants you to leave the artifact here... whoever ""it"" is...","_har_it looks like it wants you to leave the artifact here... whoever ""it"" is..._har_","",
"Map/World Grid/Past West/Archeologist@9:3","well!","_har_well!_har_","",
"Map/World Grid/Past West/Archeologist@9:4","explorer! im so glad we got to go on this journey together!","_har_explorer! im so glad we got to go on this journey together!_har_","",
"Map/World Grid/Past West/Archeologist@9:5","theres been so many new revelations... new relics... a whole new society!!!!","_har_theres been so many new revelations... new relics... a whole new society!!!!_har_","",
"Map/World Grid/Past West/Archeologist@9:6","i better get an award for all the writing im about to do","_har_i better get an award for all the writing im about to do_har_","",
"Map/World Grid/Past West/Archeologist@9:7","oh!! and thanks for helping cheer chad up, it's been a whole journey for him too","_har_oh!! and thanks for helping cheer chad up, it's been a whole journey for him too_har_","",
"Map/World Grid/Past West/Archeologist@9:8",":3","_har_:3_har_","",
"Map/World Grid/Present South/Future South/Baboon@0:0","...","_har_..._har_","",
"Map/World Grid/Present South/Future South/Baboon@1:0","Space is waayyyy too far from the ground. No thanks.","_har_Space is waayyyy too far from the ground. No thanks._har_","",
"Map/World Grid/Present South/Future South/Burt the Craftsman@0:0","...","_har_..._har_","",
"Map/World Grid/Present South/Future South/Burt the Craftsman@1:0","I wonder if they'd let me ""borrow"" some of those gems...","_har_I wonder if they'd let me ""borrow"" some of those gems..._har_","",
"Map/EightPuzzle/MagitechSTile (1) Past/Objects/Portal Operator 1/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (1) Past/Objects/Portal Operator 1/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/Explosives Man/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/Explosives Man/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/NPC Bomb Sign/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/NPC Bomb Sign/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/NPC Bomb Sign/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/NPC Bomb Sign/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past/Canvas/Dialogue BG Font","","","enableWordWrapping:1;extraPadding:0;family:PixelUnicodeFill;fontSize:1;lineSpacing:-66;overflowMode:Overflow;wordSpacing:5.6;",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past/Canvas/Dialogue","","","enableWordWrapping:1;extraPadding:0;family:TinyUnicode SDF;fontSize:1;lineSpacing:-45;overflowMode:Overflow;wordSpacing:-10;",
